"category_id","category_name"
176967,Sunglasses
117534,Tape Dispensers
64605,Karaoke Mixers
20670,Can Openers & Crushers
178059,Cookie Presses
261631,Urns
11794,Stickers
261948,Uncut CCG Sheets
260161,Air Impact Wrenches
185071,Smart Light Strips
166681,Hong Kong
150047,Jewelry Connectors & Bails
4377,Calligraphy Tools
168251,Rifts
162937,Reproductions
169302,Reusable Shopping Bags
258613,Dry/Heated Display Cases
102954,Stamps & Stickers
183910,Square Nuts
548,World
259123,Mouse Pads
258068,Electrical Discharge Machines
181063,Pool Cleaners & Vacuums
3099,Other Glass Art Supplies
162966,Bracelets
29442,Masks
183773,Pressure Washer Spray Guns
53252,Other AC/DC Memorabilia
20990,Ferrero & Kinder
73426,Lithographs
15687,T-Shirts
31586,Key & Letter Holders
167973,Zambia
175796,Pants
64619,"Record Player, Turntable Parts"
137843,Cufflinks
35666,Signs & Plaques
181207,Piccolos
61577,Walk-Behind Trenchers
183679,Floral & Greening Pins
183906,Acorn Nuts & Cap Nuts
181727,String
177737,Salon Dryer & Steamer
259030,Handheld Sanders
26388,Party Tableware & Serveware
159927,Air Tool Kits
156397,"Personal, Field Gear"
181850,Selector Switches
10963,Other Truck Collectibles
177839,Training Wheels
134674,Rotisseries
258109,Torch Hoses & Tips
3919,Cans: International
50553,Radio Antennas
158722,Force Unleashed
258352,Modular Tool Adapters & Holders
140010,Toe Rings
99971,Lightsaber & Weapon Replicas
260775,Acupuncture Devices
418,Other Automobilia
181201,Other Vintage Pianos
1450,Doctor Who
86937,Swords
108298,Bathroom Scales
178131,Category 18
165646,S.T. Dupont
163556,Bras
184136,Quick Exhaust Valves
165936,Goals & Nets
42266,Buffers & Polishers
80111,New Hebrides (until 1980)
184582,Nose Clips
70958,"600"
170078,"Fan, Heat Sink Brackets & Accs"
63946,Stationary Engine Manuals & Books
67237,Woodworking Manuals & Books
258190,Bridge Reamers
66880,"Mowers, Mower Decks & Mower Conditioners"
104679,"Ads, Flyers"
56170,"Cases, Covers & Skins"
22661,Air Nailers & Staplers
258240,Plastic Hex Tubes
260151,Spiralizers
258070,Folding Machines
70998,Animals
108742,Other Country Music Mem
164005,Devo
85971,"Adams, Bryan"
11530,Shapewear
71277,String Trimmers
73227,Sarawak
71162,Snorkels & Sets
79656,Steam Cleaners
159044,Clothing & Protective Gear
4781,"1970-Now"
30526,Liquid Cleaners
185228,Pachymeters
15053,Personal Cassette Players
31460,Endoscopes
162944,Ink Stones
73237,Trinidad & Tobago (until 1962)
170601,Scanner Parts
27280,Balls
260554,Drain Stoppers & Strainers
156506,Unused Vintage
48090,Canopies & Netting
116852,Power Cables & Connectors
60282,"1970-79"
91421,"Leather, Fur & Sheepskin Rugs"
25295,Other Toolholding
183846,Tape Guns & Dispensers
13605,Clocks & Radios
73542,Warner Brothers
184522,EEG Systems
162045,Batteries
177896,Tactical Clothing
3926,Circus Art
183984,Positive Displacement Blowers
72568,Pads
163007,Jewelry
104697,Novelties
8467,Accessories
53249,Other Sex Pistols Memorabilia
181343,Baseball Pants
258722,Table Covers
156262,"Handmade, Handcrafted Items"
183458,CCG Player-Built Decks
102503,"Ba Guas, Baguas"
181993,Adjustable Power Supplies
50731,Ashtrays
258741,Churro Machines
149943,Federal Reserve Notes
181287,Pipas
45061,Knives & Swords
36624,Bearings
38066,Lots
261048,Apparel
155823,Sync Cords
258672,Ice Machine Parts & Accessories
13908,Hair & Skin Care
184210,Lifting Hooks
259676,Tines
127428,Central African Republic
159709,Other Calendars & Planners
38034,"1930-49"
165477,Mugs & Cups
19179,Dollhouse Size
36802,Other Automation Equipment
61568,Motor Graders
95057,Programs
178146,Category 7
257829,Graduated Cylinders
100225,Blocks & Sorters
123796,Jordan
36432,Nail Treatment Creams
64642,Training Aids
91583,"Collections, Lots"
162932,Switch Plates & Outlet Covers
163976,AFI
183186,Plastic Satchel Organizers
13837,"Boxes, Jars & Tins"
67027,Other Masks & Respirators
145932,Other Electronic Learning Toys
139946,Fence Panels
65976,"Coats, Jackets & Vests"
182045,Socks
62167,Protective Gear
13563,Mazda
74985,Neopets
146241,Grooming Tables
24442,Basketball-NBA
103931,Scorpions
184359,Disc Bags/Caddies
58245,Rules
181010,Fruit Pickers
98476,Earrings
260579,Bath Mats
38097,Sets & Kits
181049,Weed Control Fabric
48605,Other Car Video
180984,Chain Link Fencing
41947,Drill Chucks
131503,Water Cooling
182178,"Switches, Connectors & Wires"
108178,Balls/Pucks
11964,Seated Liberty (1838-91)
39478,Magnifiers & Loupes
20282,US: Tennessee
157009,"TV, Film & Game Replica Blades"
178186,Category 21
260936,Hedgehog Houses
115773,Bridges
147148,Shower Panels & Massagers
64602,Karaoke Systems
11908,Phone Switching Systems & PBXs
14042,Original Photos
164118,Pre-1950
16046,Barrels
156322,Other Antique Instruments
260791,Airbrush Tanning Solutions
85995,Strokes
257900,Chairs & Stools
54145,Cartridges
260110,HVAC & Refrigeration Coil Assemblies
162967,Brush Pots
101423,Chopsticks
36025,Sculptures & Figurines
182192,"Ignition, Glow & Spark Plugs"
39715,West Virginia
14311,Jams & Preserves
77488,Tile Décor
39690,Massachusetts
182980,Other Asian Swords
258372,Collet Chuck/Hold Extensions
101428,Lunch Containers
88742,Cremation Urns
260211,Band Saw Blades
258243,Plastic Sheets
258232,Drum/Tank Mixers
20929,"Immigration, Passenger Lists"
139780,"1951-60"
101613,Players
260980,Tracksuits & Sets
175805,Eyeglasses
3874,Packard
183993,Filter Regulator Lubricators
104757,Other Rock & Pop Artists I
10783,Hershey & Reese’s
53253,"Lavigne, Avril"
181336,Baseball Shirts & Jerseys
19255,Other Costumes
261010,Umbrella Stands
109513,Police & Turnout Gloves
165968,Card Games
801,Tins
159079,Other Skateboarding Clothing
66522,Attraction & Ride Pins
10894,Raccoons
14043,Patches
181137,Pants
158729,"25mm"
259009,Teapots & Coffee Pots
179199,Facial Tissues
183300,Mini Irons
159179,Other Soccer Clothing & Accs
16260,Protective Gear
57028,Spindles
4017,Spurs
261774,Stones
21229,Bags & Backpacks
181230,Cajons
261807,Mouth Guards
3374,Proof Sets
181236,Handpans
104748,Apparel
260162,Air Rivet Guns
169181,Chocolate Fountains
178171,Category 6
65184,Postal History
101685,Clothing
35956,US: Washington
73397,"Lithographs, Posters & Prints"
9355,Cell Phones & Smartphones
257820,Endodontic Posts
35992,"Strops, Sharpeners"
2980,Other Genealogy
47114,Party Favors
257978,Single
159799,Sleep Masks
60308,"1990-99"
261846,Mounted Cameras
175662,Tokens: Good Luck
260025,Skirts
102490,Computers & Networking
71472,POS Printer Ribbons & Paper
183169,Sequins
28173,Zippers
4708,Garden
104755,Other Rock & Pop Artists H
261840,Bows
50597,Vintage Speakers
26394,Complete Party Sets & Kits
262015,Tie Clasps & Tacks
97125,Trenchers
182971,Blade Maintenance & Care
150023,Photographic Images
164066,New Found Glory
262328,Figures & People
114293,Other Men's Formal Occasion
181299,Fingertabs & Fingerguards
182206,Industrial & Service Vehicles
165281,Manchester Terrier
173644,First Republic (1824-64)
163098,Scales
156264,Magnets
261617,Shields
163895,Heralds
46747,Other Specialty Printing
73198,Cyprus (until 1960)
73536,Dunhill
46322,Thermal Compounds & Supplies
86011,White Stripes
53248,Ramones
134764,Outlet Covers
262429,Headshells
41981,Solar Panels & Kits
1331,Sinclair
132297,Audio Docks & Speakers
173519,Stroke Counters
57117,Gas & Water Meters
66926,Backhoe Attachments
139971,Video Game Consoles
8694,Posters & Prints
3372,Decimal
33164,Anti-Aging Products
123795,Israel
82591,Hair Ties & Styling Accessories
66901,Pig/Hog
154,Other Star Wars Collectibles
259853,Steam Shower Heads
183236,Punch & Score Boards
16053,Buoyancy Compensators
184086,Utility Pumps
134570,Stickers
48727,Calibration Weights
39019,Log Splitters
156487,Perpetual Calendars
165616,Boxes & Chests
108755,Posters
259317,Towels & Robes
66828,Pistol Scopes
13577,Opel
46678,Other Guitar & Bass Parts
159181,Training Aids
37844,Sewing Machines
41421,Processors
58514,Portugal
257894,Casters
184087,Turbine Pumps
104725,Concert Memorabilia
4150,Other Transport. Collectibles
46714,Credit Card Imprinters
149944,Gold Certificates
43221,Sheaths
104713,Cypress Hill
165565,Other Fair & Park Collectibles
180949,Vaginal Moisturizers
36407,Rollers & Curlers
123688,Rugby Balls
30,Other Vintage & Antique Toys
260837,Terminal Block Accessories
109466,Two-Way Radio Clips & Holsters
37853,Books
183399,Grooming Brushes
258294,Wafer Processing Components
258473,Bar Mats & Shelf Liners
26220,Material Handling Manuals & Books
181199,Digital Pianos
91953,Tractors
260296,Linear Motion System
261947,Uncut Trading Card Sheets
258312,Sanding Belts & Accessories
8953,Christmas Trees
3369,Gold
116360,Cage Stands
122480,Decimal Coinage
55423,Pinocchio
47248,Marker Packages
26251,Letter Presses & Die Cutters
156408,Canada
156409,Germany
219,Other Non-Sport Trading Card Merchandise
258053,Deburring Blades
39644,Great Britain
258572,Colanders & Strainers
71495,Dispensers & Accessories
50647,Earrings
180004,Edge Protectors
33034,Electric Guitars
170075,Bottles: Aluminum
181312,Other Arrows & Parts
158772,Other Webkinz & Lil'Kinz
39684,Iowa
82499,Pennants
21224,Protective Gear
29418,German Shorthaired Pointer
260782,Orthodontic Care
164097,"Waits, Tom"
88754,Surveillance DVRs & NVRs
257993,Pasta & Noodles
35934,Other American Auto Catalogs
165733,American Motors
178140,Category 1
19268,Other Crystal Healing
184203,Hydraulic Winches
181279,Shakuhachis
261772,Mitts & Gloves
258415,Spring Collets
183255,Button Covering Machines
155351,"Wings, Tails, Ears & Noses"
52347,Table Décor
124621,Evaporators
25452,Tissue Box Covers
121851,Cages & Crates
31399,Other 40K Items
26417,Pipettes
1277,Other Health & Beauty
33915,Tattoo Flash
52508,Tree Stands
258363,Keyless Bushings
258317,Circular Saws
163962,Stickers & Decals
260927,Ice Melt & Traction Control
103986,Decals & Stickers
105063,"Morrison, Van"
1449,Other Judaism Collectibles
260858,Commercial Floor & Wall Tiles
14287,Cards
48775,Presidential
11950,Braided Hair (1839-57)
159122,Men
3217,Ammonites
104017,Uniforms
262044,Postcard Supplies & Accs
80962,Dirndls & Dresses
34942,Other Platinum Bullion
20547,Watering Cans & Spray Bottles
163601,Belts
261730,Curtains & Drapes
178211,LL Child Revived 2
128302,Suriname
178196,Category 5
168111,Ties
165788,Apparel
32995,Other Promotional TV Apparel
260879,Paint Strippers & Removers
105387,Suspenders
181710,PLC Cables
185040,Energy & Fitness Drinks
77517,"Banners, Bunting & Garlands"
13890,Other Boy Scout Uniform Accs
86005,Indigo Girls
183464,CCG Playmats
184249,Food Trucks & Concession Trailers
178154,Category 15
260127,Refrigerant Evacuation Pumps
28020,Letter Openers
85917,Tie Downs & Straps
3862,British Airways
260743,Home DNA Test Kits
57918,Belts & Belt Buckles
183271,Clothing Labels
177062,Rugs & Carpets
843,Pre-1920
259122,Calendars
261668,Dinner Service Sets
79686,Barbecue & Grill Covers
3358,Rolls
184072,Grinder & Shredder Pumps
176950,Digital Gifts
182208,Other Vehicles
10772,Western
30095,Tripod Heads
127411,Other Asian Stamps
102500,Quartz Crystals
35635,Minneapolis-Moline
260101,R-600a
184218,Lifting Machine Remotes
183867,Other Training Materials
29910,Apparel
50118,College-NCAA
177912,Blind & Tree Stand Accessories
178168,Category 3
183815,Key Holders
50816,"Ropes, Cords & Slings"
20436,Other Baby Safety & Health
184217,Lifting Turnbuckles
260907,Roofing Sheets & Panels
73223,St Kitts & Nevis (until 1983)
109444,Stethoscope Parts & Accessories
179394,Macedonia
1332,Sunoco
170070,Dinnerware & Serving Pieces
34386,Furniture Accessories
2911,"Other Field, Ice & Roller Hockey"
25429,US: Missouri
165933,Socks
183340,Cake Airbrushing
261003,Garden Gate Accessories
26232,Centrifuges
182123,Portable Urinals & Bed Pans
117514,Magnetic Sheets & Supplies
41384,Hoops & Placement Tools
149384,"Clubs, Memberships"
178164,Category 25
13878,Amusement Parks
10858,Whippet
175656,Sleepwear
166667,Other Alternative Fuel & Energy
105569,Umbrellas
95150,Japan Airlines
182055,Slips & Petticoats
13547,Massey Ferguson
30108,Cycle Computers & GPS
164043,Kinks
124850,Flash Heads & Power Supplies
178081,Decals & Stickers
259304,Strut Channels
114,Other Sewing Collectibles
7891,Hungary
37867,Figurines
74927,Telescopes
156439,Posters & Prints
262382,Salt & Pepper Shakers
13558,Rambler
165696,"Kippahs, Yarmulkes"
53298,HVAC & Refrigeration Leak Detectors
64484,Patches
170091,Stockings & Hangers
257915,Mannequins & Dress Forms
183911,Tee Nuts
260673,Digital Ski Simulators
63907,Valves
20274,US: Indiana
261984,Necklaces & Pendants
185708,Tracksuits & Sets
134765,Jewelry Pliers & Shears
260482,Pressure Regulators
122853,Saws
50191,Jewels & Medals
65178,Malta (until 1964)
31472,Otoscopes & Ophthalmoscopes
258244,Plastic Spheres
262375,Jars
260216,Scroll Saw Blades
41413,Chorus
158726,Lots
178885,Reel Parts & Repair
39694,Missouri
85970,Blink-182
258638,Keg Racks
165839,Oregon
48028,India
162053,Cleaning Equipment & Kits
185280,Other Microscope Parts & Accessories
260270,Starter Motors
181205,Flutes
160041,English Show Accessories
82563,Shampoos & Soaps
29809,Juicers
184622,Signal Generators
134282,Walkers
181965,PXI & VXI Controllers
183174,Cutters & Trimmers
170063,Mining
182087,Duplexers
260788,Facial Cleansing Device Parts
163024,Mortar & Pestles
39718,International
26248,Transfers
258081,Jig & Scroll Saws
23800,Canoes
260263,PLC Displays & Touch Panels
10964,"1962 Seattle"
260295,Torque Limiters
260954,Activewear Pants
75397,Surveillance Video Processors & Switchers
177132,Baking Trays
168053,Benelux Countries
4173,Native American
163593,Bra Accessories
13629,Borzoi/Russian Wolfhound
183956,Space Heaters
165734,DeSoto
11673,Cigar Boxes
36034,Buttons
43846,Vintage Manufacture
165799,Wood
155640,Pokémon TFG
16479,Beanie Boppers
13615,Glasses
261745,Towels & Dishcloths
184513,Medical Cables & Cords
538,Other UK Coins
183677,Dried Greenery
182127,Mobility Equipment Accessories
45454,Other Baby Bathing & Grooming
177883,Other Gun Smithing & Maintenance
184201,Hand Winches
57261,Bats
104659,Simple Plan
258041,Building Toy Pieces & Parts
10183,Flutes
105417,Lab Coats
259218,Skylight & Roof Windows
163768,"TV Boards, Parts & Components"
35872,Pewter
159946,Cornets
48731,Lab Freezers & Refrigerators
156948,Civil War Veterans' Items
183329,Cake Scrapers
183304,Ceramic & Porcelain Paints
35668,Mugs & Cups
79846,Other Multipurpose Batteries
181747,Other Rotary & Linear Motion
60279,"1940-49"
164081,Silverchair
38053,Tins
183560,Category 1
19176,Little People
260085,R-404a
1514,Other Golf Accessories
258217,Straight Flute Taps
156401,Books
258698,Chafing Dishes
178080,Vests
156494,Pre-1800
260719,Sled Parts & Repair
258123,Cross Buffs
35951,US: North Dakota
13975,Other WWI Original Items
37841,Pre-1930
66523,Eeyore
73353,GPS Holders & Mounts
68590,Indonesia
77659,Water Tests & Treatment
40717,Thailand
260196,Air Hoses
181881,LED Arrays
50130,Pins
23895,Mouse Pads & Wrist Rests
104672,Other Rock & Pop Artists A
124822,MIG Welders
20398,Skin Care
3003,Belts
75566,Stamped Linens
163998,Dropkick Murphys
258202,Circular Saw Blades
260074,R-12
165469,Chopsticks
105511,Tuxedo & Formal Jackets
164370,Multi-Purpose
261506,Sports Bras
259681,Trailer Axles
261612,Collector Plates
259326,Pillows & Covers
183858,Solder Paste Dispensers
60326,Color
181714,PLC Input & Output Modules
260117,HVAC & Refrigeration Valves
141087,Gibraltar
20662,Table Runners
177834,Baskets
260841,Grommets & Bushings
39704,Oregon
29577,Knives
178099,Category 12
11652,Coffee Makers
4684,Camera Manuals & Guides
122933,Yogurt Makers
181916,Rheostats
183380,Stirrup Leathers
184345,Bottle Brushes
178969,Plumb Bobs
3508,George VI
40029,Federal Reserve Notes
185084,Tracksuits & Sets
145841,Venezuela
36278,Other Indoor Games
162162,Pakistan
175820,Wall-to-Wall Carpeting
106190,Can & Bottle Coolers
51541,Video Production Accessories
162202,Jamaica
258522,Cold/Frozen Beverage Dispenser Parts & Accessories
57113,Supplies
31740,Stamps
260744,Probiotics
16508,Other Art Supplies
58529,Maundy
165604,Photographs
35741,Characters
181377,Gaiters
177785,Cat Grass & Catnip
153008,Hunting Footwear
108746,Novelties
35798,Photos
